product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,946493731689757,https://www.facebook.com/ads/library/?id=946493731689757,2026-04-21,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,1930629431158807,https://www.facebook.com/ads/library/?id=1930629431158807,2026-04-21,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,982285994199259,https://www.facebook.com/ads/library/?id=982285994199259,2026-04-09,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,1809852666492015,https://www.facebook.com/ads/library/?id=1809852666492015,2026-01-12,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,1605058137186025,https://www.facebook.com/ads/library/?id=1605058137186025,2026-01-12,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,1913446729253095,https://www.facebook.com/ads/library/?id=1913446729253095,2026-07-08,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,856313043859489,https://www.facebook.com/ads/library/?id=856313043859489,2026-01-12,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,1931414171587623,https://www.facebook.com/ads/library/?id=1931414171587623,2026-01-12,ACTIVE
P08,Souq tika-سوق الثقة,https://www.facebook.com/249018724971098,relevant,,660265880464481,https://www.facebook.com/ads/library/?id=660265880464481,2025-10-10,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,2074029196864885,https://www.facebook.com/ads/library/?id=2074029196864885,2026-07-06,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,2284692082268338,https://www.facebook.com/ads/library/?id=2284692082268338,2026-07-06,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,884180011427090,https://www.facebook.com/ads/library/?id=884180011427090,2026-07-06,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,3164376003762181,https://www.facebook.com/ads/library/?id=3164376003762181,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,2574027286444733,https://www.facebook.com/ads/library/?id=2574027286444733,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1759105655264061,https://www.facebook.com/ads/library/?id=1759105655264061,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1025315793832652,https://www.facebook.com/ads/library/?id=1025315793832652,2026-07-06,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1537313344466595,https://www.facebook.com/ads/library/?id=1537313344466595,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1055527343564133,https://www.facebook.com/ads/library/?id=1055527343564133,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,3493952580762361,https://www.facebook.com/ads/library/?id=3493952580762361,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1022022606907794,https://www.facebook.com/ads/library/?id=1022022606907794,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1773356670493659,https://www.facebook.com/ads/library/?id=1773356670493659,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1552050322945291,https://www.facebook.com/ads/library/?id=1552050322945291,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,4562506140742665,https://www.facebook.com/ads/library/?id=4562506140742665,2026-07-08,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,996166566630142,https://www.facebook.com/ads/library/?id=996166566630142,2026-07-04,ACTIVE
P08,lock factory,https://www.facebook.com/1192883160564748,relevant,,1030756676021613,https://www.facebook.com/ads/library/?id=1030756676021613,2026-07-07,ACTIVE
P08,Qwality,https://www.facebook.com/101931909103296,uncertain,,,,,PAGE_LEVEL_ONLY
P08,Decor Door Systems,https://www.facebook.com/599078209944780,uncertain,,,,,PAGE_LEVEL_ONLY
P08,ليبيا شوب,https://www.facebook.com/723210444209275,uncertain,,,,,PAGE_LEVEL_ONLY
P08,Shiny Store,https://www.facebook.com/296211926914014,uncertain,,,,,PAGE_LEVEL_ONLY
P08,شركة الوادي الدائم Alwady Aldaem company,https://www.facebook.com/100429111587186,uncertain,,,,,PAGE_LEVEL_ONLY
P08,Hoa 1,https://www.facebook.com/1110069212199947,uncertain,,,,,PAGE_LEVEL_ONLY
P08,المتجر التقنية الكترونية,https://www.facebook.com/410638188809129,uncertain,,,,,PAGE_LEVEL_ONLY
P08,لوازم Lwazem,https://www.facebook.com/1120892851110754,uncertain,,,,,PAGE_LEVEL_ONLY
P08,محل طرابلس للتجارة,https://www.facebook.com/1092663210596941,uncertain,,,,,PAGE_LEVEL_ONLY
P08,Baity - بيتي,https://www.facebook.com/112775761672538,uncertain,,,,,PAGE_LEVEL_ONLY
P08,متجر رياض,https://www.facebook.com/305137672685250,uncertain,,,,,PAGE_LEVEL_ONLY
P08,بيبي لاڤ,https://www.facebook.com/451182278068791,uncertain,,,,,PAGE_LEVEL_ONLY
P08,Hala shop,https://www.facebook.com/104455398131250,uncertain,,,,,PAGE_LEVEL_ONLY
P08,Soft Baby - سوفت بيبي,https://www.facebook.com/306344279925697,uncertain,,,,,PAGE_LEVEL_ONLY
P08,البيت التقني Technical House,https://www.facebook.com/276033475603532,uncertain,,,,,PAGE_LEVEL_ONLY
P08,حواديت سليم,https://www.facebook.com/1051092738095732,off-topic,,,,,PAGE_LEVEL_ONLY
