product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P01,6movies,https://www.facebook.com/1197140340148225,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Hot Shorts Hub-HP-3,https://www.facebook.com/1258763557311003,off-topic,,,,,PAGE_LEVEL_ONLY
P01,SonderReel,https://www.facebook.com/1130619356797427,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Ww,https://www.facebook.com/102735901965763,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Oraatiilwe,https://www.facebook.com/103653441764351,off-topic,,,,,PAGE_LEVEL_ONLY
P01,King Kiss,https://www.facebook.com/1086474181226444,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Free Short Drama-5,https://www.facebook.com/114600565060089,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Short tvs,https://www.facebook.com/534723883047347,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Seguridad Privada Speal Mazatlan,https://www.facebook.com/866369629882963,off-topic,,,,,PAGE_LEVEL_ONLY
P01,OffLimits Romance,https://www.facebook.com/1148782368326682,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Res Q Hair Libya,https://www.facebook.com/1635870573347794,off-topic,,,,,PAGE_LEVEL_ONLY
P01,رسالة السماء,https://www.facebook.com/1940684309499758,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Gentle Grooming Store,https://www.facebook.com/100307862966840,off-topic,,,,,PAGE_LEVEL_ONLY
P01,ZENON ACN للعناية بالبشرة,https://www.facebook.com/642472142292558,off-topic,,,,,PAGE_LEVEL_ONLY
P01,شفاؤكم لطب البديل,https://www.facebook.com/111233051226906,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Steven Garcia,https://www.facebook.com/1111641898705584,off-topic,,,,,PAGE_LEVEL_ONLY
