produit,page,lien_page,pays,ad_id,snapshot,date_debut
serum-capillaire,Marie Epitau,https://www.facebook.com/1126679963871910,FR,1315232464002162,https://www.facebook.com/ads/library/?id=1315232464002162,2026-07-11
serum-capillaire,Marie Epitau,https://www.facebook.com/1126679963871910,FR,1054127033706523,https://www.facebook.com/ads/library/?id=1054127033706523,2026-07-11
serum-capillaire,Marie Epitau,https://www.facebook.com/1126679963871910,FR,1020228200788008,https://www.facebook.com/ads/library/?id=1020228200788008,2026-07-10
serum-capillaire,AllieElliott,https://www.facebook.com/105466914194800,"CA,US",1716239436386921,https://www.facebook.com/ads/library/?id=1716239436386921,2026-07-01
serum-capillaire,AllieElliott,https://www.facebook.com/105466914194800,"CA,US",2598689750526190,https://www.facebook.com/ads/library/?id=2598689750526190,2026-07-01
serum-capillaire,AllieElliott,https://www.facebook.com/105466914194800,"CA,US",1717017792953838,https://www.facebook.com/ads/library/?id=1717017792953838,2026-07-04
serum-capillaire,Dr. Katherine Hayes,https://www.facebook.com/1138579096007218,"US,CA",1068985555790556,https://www.facebook.com/ads/library/?id=1068985555790556,2026-07-11
serum-capillaire,Dr. Katherine Hayes,https://www.facebook.com/1138579096007218,"US,CA",1035154772539293,https://www.facebook.com/ads/library/?id=1035154772539293,2026-07-11
serum-capillaire,Haley Davis,https://www.facebook.com/851385828049285,"US,CA",1699958974459793,https://www.facebook.com/ads/library/?id=1699958974459793,2026-07-11
serum-capillaire,Haley Davis,https://www.facebook.com/851385828049285,"US,CA",912875514479953,https://www.facebook.com/ads/library/?id=912875514479953,2026-07-11
serum-capillaire,"James Kilgour, MD",https://www.facebook.com/683696291488630,US,1336404741407763,https://www.facebook.com/ads/library/?id=1336404741407763,2026-07-11
serum-capillaire,"James Kilgour, MD",https://www.facebook.com/683696291488630,US,1322836093389481,https://www.facebook.com/ads/library/?id=1322836093389481,2026-07-11
serum-capillaire,Jessica Soares,https://www.facebook.com/637288846139525,US,1682771953007435,https://www.facebook.com/ads/library/?id=1682771953007435,2026-07-11
serum-capillaire,Jessica Soares,https://www.facebook.com/637288846139525,US,3300164090188445,https://www.facebook.com/ads/library/?id=3300164090188445,2026-07-11
serum-capillaire,Susan - Hairloss Matters,https://www.facebook.com/1091052834101342,US,918704814603297,https://www.facebook.com/ads/library/?id=918704814603297,2026-07-11
serum-capillaire,Susan - Hairloss Matters,https://www.facebook.com/1091052834101342,US,1826484882059865,https://www.facebook.com/ads/library/?id=1826484882059865,2026-07-11
serum-capillaire,La Revue Beauté,https://www.facebook.com/231287160078039,"FR,CA",1537975514652302,https://www.facebook.com/ads/library/?id=1537975514652302,2026-07-10
serum-capillaire,La Revue Beauté,https://www.facebook.com/231287160078039,"FR,CA",869085199183546,https://www.facebook.com/ads/library/?id=869085199183546,2026-07-10
serum-capillaire,Celestine,https://www.facebook.com/452972147896369,CA,2000179940703530,https://www.facebook.com/ads/library/?id=2000179940703530,2026-07-07
serum-capillaire,Celestine,https://www.facebook.com/452972147896369,CA,1003367515731257,https://www.facebook.com/ads/library/?id=1003367515731257,2026-07-09
serum-capillaire,Madilene Harris,https://www.facebook.com/1111706308697869,FR,1364465862304028,https://www.facebook.com/ads/library/?id=1364465862304028,2026-07-11
serum-capillaire,Madilene Harris,https://www.facebook.com/1111706308697869,FR,1512429723420151,https://www.facebook.com/ads/library/?id=1512429723420151,2026-07-11
serum-capillaire,Jerome K,https://www.facebook.com/1057440864128065,"FR,CA",1529803707975472,https://www.facebook.com/ads/library/?id=1529803707975472,2026-07-07
serum-capillaire,Jerome K,https://www.facebook.com/1057440864128065,"FR,CA",2268651997002472,https://www.facebook.com/ads/library/?id=2268651997002472,2026-07-09
serum-capillaire,Anuae,https://www.facebook.com/880703355135730,US,4447303202209291,https://www.facebook.com/ads/library/?id=4447303202209291,2026-07-11
serum-capillaire,Auraic,https://www.facebook.com/1140223422513363,CA,1020588487565115,https://www.facebook.com/ads/library/?id=1020588487565115,2026-07-11
serum-capillaire,Vitaliaina Shop,https://www.facebook.com/1091006300754993,CA,2248679425909153,https://www.facebook.com/ads/library/?id=2248679425909153,2026-07-11
serum-capillaire,Growy,https://www.facebook.com/1190652594135664,CA,1724739795484459,https://www.facebook.com/ads/library/?id=1724739795484459,2026-07-11
serum-capillaire,Crownix Hair,https://www.facebook.com/821839321003184,CA,1558865942571368,https://www.facebook.com/ads/library/?id=1558865942571368,2026-07-11
