product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P01,متجر تيك ترند Tick Trend للمجوهرات والساعات,https://www.facebook.com/1101077646418720,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Deal shop,https://www.facebook.com/900158609848590,uncertain,,,,,PAGE_LEVEL_ONLY
P01,LY SHOP,https://www.facebook.com/971422509384590,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Zona store,https://www.facebook.com/109605557115663,uncertain,,,,,PAGE_LEVEL_ONLY
P01,OIA Store,https://www.facebook.com/429652400212829,uncertain,,,,,PAGE_LEVEL_ONLY
P01,La Porta Di Roma - Online Boutique,https://www.facebook.com/184750181379368,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Luxury & co,https://www.facebook.com/684828511387187,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Nasser store,https://www.facebook.com/112693774982192,uncertain,,,,,PAGE_LEVEL_ONLY
P01,المتألق للتجارة الإلكترونية,https://www.facebook.com/1230401115813413,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Wadaa store Us/Uk,https://www.facebook.com/138680422660306,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Special Piece,https://www.facebook.com/384069048116135,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Diamond core - دايموند كور,https://www.facebook.com/114165921580640,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Revan Online Store,https://www.facebook.com/104033435523674,uncertain,,,,,PAGE_LEVEL_ONLY
P01,البرج للتكنولوجيا,https://www.facebook.com/101099201445626,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Boudaka,https://www.facebook.com/101358426346740,uncertain,,,,,PAGE_LEVEL_ONLY
P01,diamannt rose -online boutique,https://www.facebook.com/354254637765295,uncertain,,,,,PAGE_LEVEL_ONLY
P01,مجوهرات البلعزي - فرع بنغازي,https://www.facebook.com/100136618262514,uncertain,,,,,PAGE_LEVEL_ONLY
P01,مجوهرات البلعزي,https://www.facebook.com/1783374078597203,uncertain,,,,,PAGE_LEVEL_ONLY
P01,Viet 11,https://www.facebook.com/1154215861112428,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Gorgeous,https://www.facebook.com/102733775124676,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Daftar buku novel romantis,https://www.facebook.com/771544516032575,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Holidayce,https://www.facebook.com/359325191255296,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Sera Travel Company,https://www.facebook.com/290590464135438,off-topic,,,,,PAGE_LEVEL_ONLY
P01,شركة ديار الخير لخدمات الحج والعمره,https://www.facebook.com/103770982217953,off-topic,,,,,PAGE_LEVEL_ONLY
P01,عالم النضارة,https://www.facebook.com/998536823345570,off-topic,,,,,PAGE_LEVEL_ONLY
P01,D shop,https://www.facebook.com/108601158768557,off-topic,,,,,PAGE_LEVEL_ONLY
P01,شاهد في أي وقت,https://www.facebook.com/1048369291691849,off-topic,,,,,PAGE_LEVEL_ONLY
P01,دراما تأسر القلوب,https://www.facebook.com/965344683338978,off-topic,,,,,PAGE_LEVEL_ONLY
P01,تجربة مشاهدة سريعة,https://www.facebook.com/1059968463862122,off-topic,,,,,PAGE_LEVEL_ONLY
P01,حلقات جديدة يوميًا,https://www.facebook.com/1097665513431812,off-topic,,,,,PAGE_LEVEL_ONLY
P01,دراما قصيرة وممتعة,https://www.facebook.com/1085643017959101,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Flora Cosmetics Dz,https://www.facebook.com/986387087902143,off-topic,,,,,PAGE_LEVEL_ONLY
P01,أحذية فينيسيا 2 فرع بنغازي,https://www.facebook.com/155077031022363,off-topic,,,,,PAGE_LEVEL_ONLY
P01,مجموعة الأسطورة للفرمونات,https://www.facebook.com/985656481299863,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Servicio de transporte particular,https://www.facebook.com/107149725566946,off-topic,,,,,PAGE_LEVEL_ONLY
P01,شركة براند ليبيا للآثاث,https://www.facebook.com/190687470805585,off-topic,,,,,PAGE_LEVEL_ONLY
P01,القراءة المجانية,https://www.facebook.com/1073146722557318,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Produits Tendance,https://www.facebook.com/101795953010706,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Olivia Parker,https://www.facebook.com/744053238798373,off-topic,,,,,PAGE_LEVEL_ONLY
P01,Romances du Moment,https://www.facebook.com/1090968414107176,off-topic,,,,,PAGE_LEVEL_ONLY
P01,مجموعة البريق - Bariq Group,https://www.facebook.com/108591378100444,relevant,,1800927147556676,https://www.facebook.com/ads/library/?id=1800927147556676,2026-07-13,ACTIVE
P01,ALSaheen Group - مجموعة الشاهين,https://www.facebook.com/271741196013305,relevant,,1046281677924013,https://www.facebook.com/ads/library/?id=1046281677924013,2026-07-12,ACTIVE
P01,ريماس للساعات الحدائق,https://www.facebook.com/116488818046306,relevant,,1640195567532062,https://www.facebook.com/ads/library/?id=1640195567532062,2026-07-12,ACTIVE
P01,ريماس للساعات الحدائق,https://www.facebook.com/116488818046306,relevant,,4520162164925870,https://www.facebook.com/ads/library/?id=4520162164925870,2026-07-12,ACTIVE
P01,ريماس للساعات VIP,https://www.facebook.com/113331418396033,relevant,,1073020511743777,https://www.facebook.com/ads/library/?id=1073020511743777,2026-07-12,ACTIVE
P01,ريماس للساعات VIP,https://www.facebook.com/113331418396033,relevant,,1491156219711489,https://www.facebook.com/ads/library/?id=1491156219711489,2026-07-12,ACTIVE
P01,ريماس watch,https://www.facebook.com/329529145102214,relevant,,2561449517644417,https://www.facebook.com/ads/library/?id=2561449517644417,2026-07-12,ACTIVE
P01,ريماس للساعات,https://www.facebook.com/110169387560259,relevant,,1535058545025758,https://www.facebook.com/ads/library/?id=1535058545025758,2026-07-12,ACTIVE
